2592,2686
2865,3042
3056,3190
2592,3281
3960,4071
4278,4473
4485,4654
3960,4709
5662,5771
5950,6151
6165,6268
5662,6390
6919,7012
7177,7342
7354,7532
6919,7592
8027,8170
8343,8550
8563,8693
8708,8845
8027,8937
9762,9860
10045,10266
10276,10416
9762,10476
11061,11147
11349,11542
11556,11715
11061,11776
12154,12244
12447,12646
12794,12905
12154,12955
13181,13265
13500,13707
13720,13869
13181,13975
14467,14561
14738,14928
14942,15075
14467,15148
15627,15712
15922,16103
16112,16293
15627,16375
16823,16906
17100,17282
17293,17448
16823,17523
18187,18278
18486,18690
18703,18919
18935,19036
18187,19093
19401,19491
19691,19906
19918,20054
19401,20285
21052,21134
21323,21528
21547,21672
21052,21742
22267,22372
22550,22747
22760,22890
22267,22938
23604,23691
23868,24065
24079,24262
23604,24469
25116,25215
25348,25546
25563,25683
25116,25747
26260,26335
26494,26676
26687,26793
26260,26841
27694,27778
28019,28219
28231,28389
27694,28443
28823,28929
29074,29278
29294,29420
28823,29501
30274,30350
30516,30722
30734,30905
30927,31133
30274,31219
31629,31715
31943,32129
32143,32307
31629,32358
33016,33092
33247,33455
33470,33609
33016,33740
34246,34340
34517,34744
34890,34998
34246,35067
35720,35814
36026,36248
36258,36417
35720,36466
36984,37075
37274,37475
37485,37595
36984,37830
38138,38219
38397,38603
38618,38743
38138,38805
39354,39452
39610,39792
39804,39946
39354,40066
42255,42348
42527,42741
42754,43001
42255,43124
43690,43788
43917,44127
44137,44274
43690,44587
45218,45333
45538,45749
45760,45920
45932,46075
45218,46239
46606,46696
46882,47069
47081,47192
46606,47250
47805,47900
48166,48298
48311,48458
47805,48508
48830,48934
49317,49503
48830,48978
49956,50048
50268,50471
50485,50625
49956,50695
51010,51108
51266,51492
51503,51686
51010,51744
52008,52092
52266,52471
52483,52615
52008,52663
53054,53145
53310,53553
53562,53699
53054,53757
54173,54272
54435,54640
54651,54797
54173,54959
55164,55259
55428,55641
55164,55890
56563,56652
56824,57032
57041,57205
56563,57285
57774,57885
58029,58220
58230,58392
57774,58446
59216,59305
59518,59733
59744,59873
59216,59938
60380,60467
60646,60857
60868,61018
60380,61261
61468,61563
61751,61974
61987,62107
61468,62164
62710,62806
62962,63178
63188,63356
62710,63454
63814,63896
64063,64267
64276,64426
63814,64486
65096,65182
65391,65583
65596,65775
65096,65844
66332,66420
66608,66820
66830,66978
66332,67032
67537,67625
67850,68090
68210,68352
67537,68429
68816,68903
69166,69364
69375,69481
68816,69533
69990,70086
70245,70454
70465,70696
69990,70747
71162,71262
71447,71659
71851,72011
71162,72065
72541,72634
72839,73051
73063,73175
72541,73447
73983,74080
74229,74429
74440,74583
73983,74719
75056,75139
75346,75564
75575,75715
75056,75829
76026,76105
76404,76598
76607,76744
76026,76799
79110,79200
79362,79557
79570,79692
79110,79751
80152,80237
80413,80620
80632,80781
80152,80839
81658,81751
81941,82156
82170,82289
81658,82372
82823,82913
83117,83341
83356,83550
82823,83613
84097,84191
84353,84574
