10028,10130
10340,10470
10558,10746
10028,10832
11910,12018
12266,12448
12460,12602
11910,12690
13350,13504
13704,13860
13874,14042
13350,14140
14914,15068
15250,15408
15420,15590
14914,15684
16640,16746
16958,17084
17096,17304
16640,17392
18220,18326
18492,18686
18698,18842
18220,18928
19484,19620
19792,19924
19938,20082
19484,20210
21974,22064
22284,22408
22420,22556
21974,22630
23620,23718
23922,24116
24130,24262
23620,24346
25076,25216
25412,25622
25650,25796
25076,25890
26558,26694
26942,27060
27072,27284
26558,27374
29350,29504
29702,29828
29840,30026
29350,30106
30772,30918
31100,31232
31244,31498
30772,31626
32702,32806
33022,33132
33144,33336
32702,33420
34464,34564
34772,34908
34920,35158
34464,35242
36262,36362
36568,36682
36694,36910
36262,37000
38070,38162
38350,38452
38464,38662
38070,38828
39684,39756
39962,40064
40074,40210
39684,40320
42230,42376
42586,42682
42694,42846
42230,42996
44092,44196
44416,44534
44546,44744
44092,44834
45690,45802
45978,46112
46124,46356
45690,46444
47296,47384
47616,47722
47734,47944
47296,48036
50436,50544
50728,50862
50876,51046
50436,51132
52332,52426
52590,52720
52734,52920
52332,53008
53974,54086
54316,54438
54450,54698
53974,54774
55670,55756
55984,56090
56106,56320
55670,56408
57664,57780
57984,58116
58136,58342
57664,58448
59304,59404
59596,59722
59734,59932
59304,60022
61190,61282
61484,61622
61636,61804
61190,61896
64036,64148
64350,64494
64506,64770
64036,64860
65516,65678
65882,66004
66014,66272
65516,66362
67418,67514
67724,67828
67842,68008
67418,68100
69114,69218
69416,69548
69560,69780
69114,69854
72450,72550
72730,72872
72884,73088
72450,73182
74364,74458
74654,74802
74816,74962
74364,75148
75958,76070
76322,76478
76490,76672
75958,76738
77536,77676
77888,78026
78038,78272
77536,78352
79380,79490
79704,79908
79922,80090
79380,80172
81210,81304
81520,81700
81712,81860
81210,81942
82788,82876
83030,83176
83188,83370
82788,83536
84362,84502
84726,84872
84884,85076
84362,85154
86046,86158
86352,86590
86602,86774
86046,86860
87902,88000
88270,88386
88400,88580
87902,88666
89638,89744
89994,90152
90164,90400
89638,90494
