1060,1210
1288,1538
1060,1600
2510,2594
2676,2788
2794,2988
2510,3066
3680,3764
3848,3960
3968,4140
3680,4217
4984,5072
5152,5258
5262,5446
4984,5548
6716,6822
6890,6986
6992,7170
6716,7248
8056,8142
8224,8346
8350,8510
8056,8574
9732,9814
9896,10014
10018,10190
9732,10262
11120,11206
11316,11436
11442,11616
11120,11680
12650,12728
12812,12936
12940,13080
12650,13181
13928,14036
14108,14200
14208,14380
13928,14480
15462,15534
15616,15704
15710,15902
15462,15982
16842,16952
17022,17132
17134,17296
16842,17374
18060,18142
18230,18320
18326,18506
18060,18578
19532,19626
19692,19796
19800,19980
19532,20050
21840,21924
22010,22108
22114,22264
21840,22330
23048,23192
23282,23376
23384,23548
23048,23620
24332,24418
24530,24630
24636,24812
24332,24894
25646,25742
25810,25900
25906,26108
25646,26170
26712,26816
26888,27012
27018,27192
26712,27278
27994,28062
28196,28290
28306,28470
27994,28540
29390,29464
29540,29634
29640,29798
29390,29878
31088,31178
31238,31330
31334,31510
31088,31584
32630,32724
32800,32914
32918,33108
32630,33192
33756,33834
33894,33984
33990,34128
33756,34422
35292,35384
35472,35572
35576,35766
35292,35836
36660,36740
36826,36930
36936,37086
36660,37162
38012,38106
38188,38286
38290,38460
38012,38538
39430,39532
39608,39724
39730,39898
39430,39988
40638,40756
40840,40952
40956,41160
40638,41228
41922,42020
42098,42210
42216,42372
41922,42476
49482,49580
49778,49888
49900,50106
49482,52306
53472,53568
53758,53884
53890,54050
54058,54198
53472,54678
55404,55516
55692,55805
55812,55984
55992,56072
55404,56360
61000,61118
61302,61426
61434,61616
61622,61778
61000,61866
62758,62864
63080,63184
63192,63356
63366,63446
62758,63590
64400,64530
64748,64880
64886,65078
65088,65180
64400,65300
65856,65976
66134,66266
66272,66450
66458,66566
65856,66648
67406,67526
67720,67836
67844,68016
68024,68178
67406,68286
68798,68932
69144,69256
69264,69428
69434,69504
68798,69610
70346,70438
70638,70754
70762,70930
70944,71066
70346,71140
71800,71932
72118,72234
72242,72404
72414,72482
71800,72668
73320,73440
73656,73774
73782,73958
73964,74080
73320,74156
74942,75046
75204,75320
75334,75506
75512,75622
74942,75712
76436,76574
76768,76882
76892,77058
76436,77244
77864,77986
78208,78346
78356,78548
78558,78686
77864,78770
79620,79716
79882,79998
80006,80164
80172,80240
79620,80360
81166,81324
81528,81644
81652,81864
81872,81970
81166,82038
82742,82868
83076,83216
83226,83420
83430,83518
82742,83649
84482,84572
84708,84804
84814,84980
84988,85124
84482,85210
85966,86072
86234,86336
86344,86516
86522,86600
85966,88760
87740,87836
87990,88108
88126,88294
88300,88404
87740,88488
89080,89176
89290,89418
89424,89612
89618,89740
89080,89810
90510,90604
90786,90896
90904,91066
91072,91138
90510,91270
92114,92206
92386,92500
92508,92696
92704,92782
92114,92898
94824,94922
95062,95194
95200,95418
95426,95514
94824,95610
96222,96340
96470,96596
96604,96790
96798,96908
96222,96980
97768,97890
98056,98190
98198,98394
98400,98518
97768,98716
99488,99590
99752,99874
99882,100064
100074,100142
99488,100254
101314,101412
101554,101670
101676,101868
101876,101986
101314,102058
102930,103030
103214,103330
103338,103514
103520,103590
102930,103700
104536,104648
104820,104944
104954,105164
105172,105278
104536,105350
106070,106154
106336,106486
106498,106646
106652,106734
106070,106838
107814,107908
108080,108192
108198,108388
108396,108470
107814,108576
109244,109342
109504,109642
109652,109864
109872,110006
109244,110080
110776,110878
111082,111212
111222,111390
111398,111516
110776,111596
113234,113342
113504,113626
113634,113808
113814,113910
113234,114000
114978,115088
115242,115336
115342,115528
115536,115602
114978,115720
116664,116770
116892,117008
117014,117218
117226,117316
116664,117440
118020,118160
118328,118452
118458,118636
118642,118738
118020,118834
120030,120144
120292,120432
120442,120610
120618,120716
120030,120800
121800,121902
122078,122200
122204,122416
122424,122508
121800,122600
123372,123472
123602,123720
123726,123918
123926,123992
123372,124112
124700,124824
125044,125144
125152,125328
125338,125444
124700,125600
126450,126550
126714,126820
126826,127056
127068,127142
126450,127250
127932,128040
128220,128338
128346,128514
128520,128614
127932,128706
130172,130278
130442,130570
130578,130770
130776,130838
130172,130952
132030,132130
132284,132392
132398,132608
132614,132684
132030,132790
133560,133672
133828,133930
133936,134128
134136,134218
133560,134296
135320,135436
135598,135718
135724,135914
135924,136030
135320,136114
137092,137196
137384,137492
137500,137690
137696,137798
137092,137884
138666,138764
138984,139172
139178,139282
139290,139394
138666,139470
140382,140476
140622,140740
140746,140942
140950,141016
140382,141166
142040,142144
142326,142442
142450,142664
142672,142780
142040,142868
143560,143660
143828,143938
143946,144142
144150,144234
143560,144326
145092,145200
145364,145478
145484,145704
145710,145812
145092,145890
146672,146792
146980,147104
147112,147288
147296,147442
146672,147520
148230,148330
148552,148670
148678,148894
148902,148962
148230,149086
