7192,7380
7564,7766
7780,7904
7192,7984
8754,8868
9044,9272
9456,9558
8754,9640
10200,10300
10556,10744
10200,10810
11614,11724
12074,12280
12294,12390
11614,12456
13026,13126
13324,13546
13688,13830
13026,13900
14584,14678
14890,15146
15156,15414
14584,15468
16042,16124
16318,16526
16546,16690
16042,16746
17304,17492
17828,18036
18048,18154
17304,18246
18628,18774
18988,19204
19344,19456
18628,19516
20116,20198
20378,20588
20598,20798
20116,20870
21458,21546
21744,21962
21974,22108
21458,22178
22996,23082
23280,23516
23542,23680
22996,23884
25506,25648
25858,26078
26204,26310
25506,26364
26878,27014
27212,27420
27432,27562
26878,27618
27990,28118
28392,28622
28676,28954
27990,29052
29386,29524
29740,29992
30004,30154
29386,30334
30634,30788
31016,31206
31220,31432
30634,31514
31988,32138
32354,32588
32604,32750
31988,32802
33200,33352
33566,33800
33814,33980
33200,34200
34632,34766
34956,35184
35194,35312
34632,35386
36090,36184
36394,36586
36612,36730
36090,36800
37242,37378
37602,37786
37796,37986
37242,38102
38616,38700
38908,39150
39160,39310
38616,39516
40018,40166
40448,40590
40604,40714
40018,40834
42590,42736
42912,43114
43122,43278
42590,43334
43910,44056
44280,44518
44528,44706
43910,44822
45006,45152
45366,45604
45006,45670
46534,46664
46866,47132
47144,47286
46534,47430
47658,47800
48060,48262
48284,48534
47658,48600
48896,49054
49296,49534
49546,49704
48896,49758
50056,50198
50410,50660
50684,50968
50056,51020
51694,51780
51992,52206
52218,52432
51694,52488
52918,53050
53286,53548
53560,53692
52918,53746
54188,54320
54582,54800
54956,55112
54188,55164
55520,55656
55880,56122
56136,56290
55520,56342
57050,57182
57408,57640
57652,57768
57050,57838
59644,59778
59946,60168
60180,60286
59644,60436
61194,61278
61466,61668
61706,61826
61194,61888
62180,62330
62588,62877
62180,62934
63734,63868
64092,64310
64474,64590
63734,64650
65214,65294
65536,65760
65774,65968
65214,66030
66548,66686
66850,67114
67128,67396
66548,67452
67958,68040
68246,68484
68480,68610
67958,68750
69646,69732
69964,70190
70208,70330
69646,70500
70980,71100
71338,71558
71570,71714
70980,71800
72430,72516
72712,72920
73138,73220
72430,73284
73638,73768
74010,74216
74228,74394
73638,74470
75272,75362
75538,75766
75780,75904
75272,76190
78400,78490
78676,78888
78902,79030
78400,79084
79800,79936
80196,80380
80392,80566
79800,80760
81368,81464
81708,81910
81368,82000
82890,82984
83236,83462
83488,83816
82890,83882
84120,84242
84444,84654
84668,84820
84120,84970
85522,85614
85824,86058
86070,86190
85522,86278
86632,86784
87054,87294
87306,87496
86632,87576
88096,88230
88436,88660
88670,88804
88096,88898
89638,89728
89916,90120
90134,90236
89638,90516
91000,91142
91412,91624
91634,91834
91000,91892
92272,92404
92704,92876
92890,93040
92272,93124
93812,93944
94206,94434
94444,94560
93812,94660
97274,97362
97554,97772
97274,98042
98916,99052
99288,99518
99528,99674
98916,99838
100694,100828
101092,101328
100694,101588
102532,102664
103100,103326
102532,103670
104758,104894
105152,105358
105370,105578
104758,105758
106562,106700
106918,107146
107156,107292
106562,107466
108168,108312
108540,108752
108764,108994
108168,109148
110132,110266
110492,110694
110720,110886
110132,111148
112234,112366
112670,112930
112940,113086
112234,113284
114056,114192
114436,114656
114668,114950
114056,115216
116146,116272
116770,117006
116146,117342
118730,118866
119104,119346
119358,119570
118730,119846
